,Scheduled Date,City,IATA,Airline,Flight,Operation,Scheduled Time,Terminal,Status,Real Date,Real Time,Gate
50,2019-12-09,Rome,(FCO),Hainan Airlines ,HU8664,Departure,06:25,1, Landed,2019-12-09,06:25,-
51,2019-12-09,Rome,(FCO),Air Serbia ,JU7265,Departure,06:25,1, Landed,2019-12-09,06:25,-
52,2019-12-09,Rome,(FCO),Kenya Airways ,KQ3425,Departure,06:25,1, Landed,2019-12-09,06:25,-
53,2019-12-09,Rome,(FCO),Middle East Airlines ,ME2075,Departure,06:25,1, Landed,2019-12-09,06:25,-
54,2019-12-09,Rome,(FCO),Air Europa ,UX3124,Departure,06:25,1, Landed,2019-12-09,06:25,-
55,2019-12-09,Tel Aviv-Yafo,(TLV),Norwegian Air International ,D85670,Departure,06:30,2, Landed - On-time,2019-12-09,06:44,W44
56,2019-12-09,Zurich,(ZRH),SWISS ,LX1951,Departure,06:30,1, Landed - On-time,2019-12-09,06:29,B30
57,2019-12-09,Zurich,(ZRH),Air Canada ,AC6805,Departure,06:30,1, Landed - On-time,2019-12-09,06:29,B30
58,2019-12-09,Zurich,(ZRH),United Airlines ,UA9767,Departure,06:30,1, Landed - On-time,2019-12-09,06:29,B30
59,2019-12-09,Paris,(BVA),Ryanair ,FR6374,Departure,06:35,2, Landed - On-time,2019-12-09,06:41,S23
60,2019-12-09,Geneva,(GVA),easyJet ,U21402,Departure,06:35,2, Landed - On-time,2019-12-09,06:29,-
61,2019-12-09,Berlin,(SXF),Ryanair ,FR149,Departure,06:35,2, Landed - On-time,2019-12-09,06:34,U34
62,2019-12-09,Tangier,(TNG),Vueling ,VY7364,Departure,06:35,1, Landed - On-time,2019-12-09,06:36,E74
63,2019-12-09,Tangier,(TNG),Iberia ,IB5669,Departure,06:35,1, Landed - On-time,2019-12-09,06:36,E74
64,2019-12-09,San Sebastian,(EAS),Vueling ,VY2486,Departure,06:40,1, Landed - On-time,2019-12-09,06:43,B44
65,2019-12-09,San Sebastian,(EAS),Iberia ,IB5219,Departure,06:40,1, Landed - On-time,2019-12-09,06:43,B44
66,2019-12-09,San Sebastian,(EAS),Qatar Airways ,QR3525,Departure,06:40,1, Landed - On-time,2019-12-09,06:43,B44
67,2019-12-09,Ibiza,(IBZ),Ryanair ,FR8136,Departure,06:40,2, Landed - On-time,2019-12-09,06:39,S22
68,2019-12-09,Lisbon,(LIS),TAP Air Portugal ,TP1049,Departure,06:40,1, Landed - On-time,2019-12-09,06:43,C75
69,2019-12-09,Lisbon,(LIS),Azores Airlines ,S48045,Departure,06:40,1, Landed - On-time,2019-12-09,06:43,C75
70,2019-12-09,Lisbon,(LIS),United Airlines ,UA6872,Departure,06:40,1, Landed - On-time,2019-12-09,06:43,C75
71,2019-12-09,Santiago De Compostela,(SCQ),Ryanair ,FR6332,Departure,06:40,2, Landed - Delayed,2019-12-09,06:59,R11
72,2019-12-09,Alicante,(ALC),Vueling ,VY1302,Departure,06:45,1, Landed - On-time,2019-12-09,06:38,B39
73,2019-12-09,Alicante,(ALC),Iberia ,IB5025,Departure,06:45,1, Landed - On-time,2019-12-09,06:38,B39
74,2019-12-09,Alicante,(ALC),Qatar Airways ,QR3797,Departure,06:45,1, Landed - On-time,2019-12-09,06:38,B39
75,2019-12-09,Naples,(NAP),Ryanair ,FR5710,Departure,06:45,2, Landed - On-time,2019-12-09,06:42,U35
76,2019-12-09,Brussels,(BRU),Vueling ,VY8988,Departure,06:50,1, Landed - On-time,2019-12-09,06:49,A10
77,2019-12-09,Brussels,(BRU),Iberia ,IB5843,Departure,06:50,1, Landed - On-time,2019-12-09,06:49,A10
78,2019-12-09,Asturias,(OVD),Vueling ,VY1573,Departure,06:50,1, Landed - Delayed,2019-12-09,07:07,B26
79,2019-12-09,Asturias,(OVD),Iberia ,IB5100,Departure,06:50,1, Landed - Delayed,2019-12-09,07:07,B26
80,2019-12-09,Asturias,(OVD),Qatar Airways ,QR3698,Departure,06:50,1, Landed - Delayed,2019-12-09,07:07,B26
81,2019-12-09,Sevilla,(SVQ),Vueling ,VY2212,Departure,06:50,1, Landed - On-time,2019-12-09,06:43,B45
82,2019-12-09,Sevilla,(SVQ),Iberia ,IB5190,Departure,06:50,1, Landed - On-time,2019-12-09,06:43,B45
83,2019-12-09,Sevilla,(SVQ),Qatar Airways ,QR3534,Departure,06:50,1, Landed - On-time,2019-12-09,06:43,B45
84,2019-12-09,Malaga,(AGP),Ryanair ,FR6386,Departure,06:55,2, Landed - On-time,2019-12-09,06:52,R14
85,2019-12-09,Frankfurt,(FRA),Lufthansa ,LH1137,Departure,06:55,1, Landed - On-time,2019-12-09,07:04,B56
86,2019-12-09,Frankfurt,(FRA),Air Canada ,AC9011,Departure,06:55,1, Landed - On-time,2019-12-09,07:04,B56
87,2019-12-09,Frankfurt,(FRA),Etihad Airways ,EY4165,Departure,06:55,1, Landed - On-time,2019-12-09,07:04,B56
88,2019-12-09,Frankfurt,(FRA),ANA ,NH5442,Departure,06:55,1, Landed - On-time,2019-12-09,07:04,B56
89,2019-12-09,Frankfurt,(FRA),SAS ,SK3379,Departure,06:55,1, Landed - On-time,2019-12-09,07:04,B56
90,2019-12-09,Frankfurt,(FRA),United Airlines ,UA9317,Departure,06:55,1, Landed - On-time,2019-12-09,07:04,B56
91,2019-12-09,Malaga,(AGP),Vueling ,VY2115,Departure,07:00,1, Landed - On-time,2019-12-09,06:55,B41
92,2019-12-09,Malaga,(AGP),Iberia ,IB5173,Departure,07:00,1, Landed - On-time,2019-12-09,06:55,B41
93,2019-12-09,Malaga,(AGP),Qatar Airways ,QR3567,Departure,07:00,1, Landed - On-time,2019-12-09,06:55,B41
94,2019-12-09,Bilbao,(BIO),Vueling ,VY1420,Departure,07:00,1, Diverted,2019-12-09,07:03,A1
95,2019-12-09,Bilbao,(BIO),Iberia ,IB5053,Departure,07:00,1, Diverted,2019-12-09,07:03,A1
96,2019-12-09,Bilbao,(BIO),Qatar Airways ,QR3621,Departure,07:00,1, Diverted,2019-12-09,07:03,A1
97,2019-12-09,Madrid,(MAD),Vueling ,VY7001,Departure,07:00,1, Landed - On-time,2019-12-09,06:54,A8
98,2019-12-09,Madrid,(MAD),Iberia ,IB5875,Departure,07:00,1, Landed - On-time,2019-12-09,06:54,A8
99,2019-12-09,Munich,(MUC),Vueling ,VY1812,Departure,07:00,1, Landed - On-time,2019-12-09,07:00,B29
100,2019-12-09,Munich,(MUC),British Airways ,BA8064,Departure,07:00,1, Landed - On-time,2019-12-09,07:00,B29
101,2019-12-09,Munich,(MUC),Iberia ,IB5056,Departure,07:00,1, Landed - On-time,2019-12-09,07:00,B29
102,2019-12-09,Paris,(ORY),Vueling ,VY8012,Departure,07:00,1, Landed - On-time,2019-12-09,07:03,B61
103,2019-12-09,Paris,(ORY),British Airways ,BA8141,Departure,07:00,1, Landed - On-time,2019-12-09,07:03,B61
104,2019-12-09,Paris,(ORY),Iberia ,IB5268,Departure,07:00,1, Landed - On-time,2019-12-09,07:03,B61
105,2019-12-09,Palma Mallorca,(PMI),Vueling ,VY3902,Departure,07:00,1, Landed - On-time,2019-12-09,06:55,B69
106,2019-12-09,Palma Mallorca,(PMI),Iberia ,IB5148,Departure,07:00,1, Landed - On-time,2019-12-09,06:55,B69
107,2019-12-09,Palma Mallorca,(PMI),Qatar Airways ,QR3598,Departure,07:00,1, Landed - On-time,2019-12-09,06:55,B69
108,2019-12-09,Venice,(VCE),Vueling ,VY6400,Departure,07:00,1, Landed - On-time,2019-12-09,07:01,A20
109,2019-12-09,Venice,(VCE),British Airways ,BA8159,Departure,07:00,1, Landed - On-time,2019-12-09,07:01,A20
110,2019-12-09,Venice,(VCE),Iberia ,IB5228,Departure,07:00,1, Landed - On-time,2019-12-09,07:01,A20
111,2019-12-09,Venice,(VCE),Qatar Airways ,QR3651,Departure,07:00,1, Landed - On-time,2019-12-09,07:01,A20
112,2019-12-09,Amsterdam,(AMS),Vueling ,VY8300,Departure,07:05,1, Landed - On-time,2019-12-09,07:05,A5
113,2019-12-09,Amsterdam,(AMS),British Airways ,BA8111,Departure,07:05,1, Landed - On-time,2019-12-09,07:05,A5
114,2019-12-09,Amsterdam,(AMS),Iberia ,IB5755,Departure,07:05,1, Landed - On-time,2019-12-09,07:05,A5
115,2019-12-09,Ibiza,(IBZ),Vueling ,VY3514,Departure,07:10,1, Landed - On-time,2019-12-09,07:10,B38
116,2019-12-09,Ibiza,(IBZ),Iberia ,IB5423,Departure,07:10,1, Landed - On-time,2019-12-09,07:10,B38
117,2019-12-09,Ibiza,(IBZ),Qatar Airways ,QR3561,Departure,07:10,1, Landed - On-time,2019-12-09,07:10,B38
118,2019-12-09,Lisbon,(LIS),Vueling ,VY8460,Departure,07:10,1, Landed - On-time,2019-12-09,07:10,B40
119,2019-12-09,Lisbon,(LIS),British Airways ,BA2046,Departure,07:10,1, Landed - On-time,2019-12-09,07:10,B40
120,2019-12-09,Lisbon,(LIS),Iberia ,IB5776,Departure,07:10,1, Landed - On-time,2019-12-09,07:10,B40
121,2019-12-09,Lisbon,(LIS),Qatar Airways ,QR3539,Departure,07:10,1, Landed - On-time,2019-12-09,07:10,B40
122,2019-12-09,Zurich,(ZRH),Vueling ,VY6246,Departure,07:10,1, Landed - On-time,2019-12-09,07:13,B48
123,2019-12-09,Zurich,(ZRH),Iberia ,IB5195,Departure,07:10,1, Landed - On-time,2019-12-09,07:13,B48
124,2019-12-09,Athens,(ATH),Vueling ,VY8100,Departure,07:15,1, Landed - On-time,2019-12-09,07:19,B35
125,2019-12-09,Athens,(ATH),Iberia ,IB5726,Departure,07:15,1, Landed - On-time,2019-12-09,07:19,B35
126,2019-12-09,Geneva,(GVA),Vueling ,VY6199,Departure,07:15,1, Landed - On-time,2019-12-09,07:12,B55
127,2019-12-09,Geneva,(GVA),Iberia ,IB5208,Departure,07:15,1, Landed - On-time,2019-12-09,07:12,B55
128,2019-12-09,London,(LGW),Vueling ,VY7834,Departure,07:15,1, Landed - On-time,2019-12-09,07:12,D15
129,2019-12-09,London,(LGW),British Airways ,BA8079,Departure,07:15,1, Landed - On-time,2019-12-09,07:12,D15
130,2019-12-09,London,(LGW),Iberia ,IB5708,Departure,07:15,1, Landed - On-time,2019-12-09,07:12,D15
131,2019-12-09,Madrid,(MAD),Iberia ,IB715,Departure,07:15,1, Landed - On-time,2019-12-09,07:14,-
132,2019-12-09,Menorca,(MAH),Vueling ,VY3712,Departure,07:15,1, Landed - On-time,2019-12-09,07:19,B34
133,2019-12-09,Menorca,(MAH),Iberia ,IB5434,Departure,07:15,1, Landed - On-time,2019-12-09,07:19,B34
134,2019-12-09,Menorca,(MAH),Qatar Airways ,QR3536,Departure,07:15,1, Landed - On-time,2019-12-09,07:19,B34
135,2019-12-09,"Basel, Switzerland / Mulhouse",(BSL),easyJet ,U21076,Departure,07:20,2, Landed - On-time,2019-12-09,07:21,-
136,2019-12-09,Copenhagen,(CPH),Vueling ,VY1870,Departure,07:20,1, Landed - On-time,2019-12-09,07:27,B33
137,2019-12-09,Copenhagen,(CPH),British Airways ,BA8106,Departure,07:20,1, Landed - On-time,2019-12-09,07:27,B33
138,2019-12-09,Copenhagen,(CPH),Iberia ,IB5142,Departure,07:20,1, Landed - On-time,2019-12-09,07:27,B33
139,2019-12-09,Rome,(FCO),Vueling ,VY6100,Departure,07:20,1, Landed - On-time,2019-12-09,07:24,B27
140,2019-12-09,Rome,(FCO),British Airways ,BA8093,Departure,07:20,1, Landed - On-time,2019-12-09,07:24,B27
141,2019-12-09,Rome,(FCO),Iberia ,IB5514,Departure,07:20,1, Landed - On-time,2019-12-09,07:24,B27
142,2019-12-09,London,(LGW),easyJet ,U28570,Departure,07:20,2, Landed - Delayed,2019-12-09,07:36,-
143,2019-12-09,Nice,(NCE),Vueling ,VY1515,Departure,07:20,1, Landed - On-time,2019-12-09,07:09,B43
144,2019-12-09,Nice,(NCE),Iberia ,IB5043,Departure,07:20,1, Landed - On-time,2019-12-09,07:09,B43
145,2019-12-09,Santander,(SDR),Vueling ,VY1592,Departure,07:20,1, Landed - On-time,2019-12-09,07:27,A17
146,2019-12-09,Santander,(SDR),Iberia ,IB5109,Departure,07:20,1, Landed - On-time,2019-12-09,07:27,A17
147,2019-12-09,Santander,(SDR),Qatar Airways ,QR3714,Departure,07:20,1, Landed - On-time,2019-12-09,07:27,A17
148,2019-12-09,Vigo,(VGO),Vueling ,VY1702,Departure,07:20,1, Landed - Delayed,2019-12-09,08:08,B25
149,2019-12-09,Vigo,(VGO),Iberia ,IB5127,Departure,07:20,1, Landed - Delayed,2019-12-09,08:08,B25
150,2019-12-09,Vigo,(VGO),Qatar Airways ,QR3622,Departure,07:20,1, Landed - Delayed,2019-12-09,08:08,B25
151,2019-12-09,Granada,(GRX),Vueling ,VY2010,Departure,07:25,1, Landed - On-time,2019-12-09,07:24,B28
152,2019-12-09,Granada,(GRX),Iberia ,IB5080,Departure,07:25,1, Landed - On-time,2019-12-09,07:24,B28
153,2019-12-09,Granada,(GRX),Qatar Airways ,QR3530,Departure,07:25,1, Landed - On-time,2019-12-09,07:24,B28
154,2019-12-09,London,(LTN),easyJet ,U22262,Departure,07:30,2, Landed - On-time,2019-12-09,07:26,-
155,2019-12-09,Madrid,(MAD),Vueling ,VY7301,Departure,07:30,1, Landed - On-time,2019-12-09,07:28,A6
156,2019-12-09,Madrid,(MAD),Iberia ,IB5876,Departure,07:30,1, Landed - On-time,2019-12-09,07:28,A6
157,2019-12-09,Riga,(RIX),Ryanair ,FR4482,Departure,07:30,2, Landed - On-time,2019-12-09,07:26,S20
158,2019-12-09,London,(LGW),Vueling ,VY7822,Departure,07:35,1, Landed - On-time,2019-12-09,07:35,D12
159,2019-12-09,London,(LGW),British Airways ,BA8068,Departure,07:35,1, Landed - On-time,2019-12-09,07:35,D12
160,2019-12-09,London,(LGW),Iberia ,IB5703,Departure,07:35,1, Landed - On-time,2019-12-09,07:35,D12
161,2019-12-09,Naples,(NAP),Vueling ,VY6500,Departure,07:35,1, Landed - On-time,2019-12-09,07:42,B37
162,2019-12-09,Naples,(NAP),Iberia ,IB5600,Departure,07:35,1, Landed - On-time,2019-12-09,07:42,B37
163,2019-12-09,Naples,(NAP),Qatar Airways ,QR3666,Departure,07:35,1, Landed - On-time,2019-12-09,07:42,B37
164,2019-12-09,Porto,(OPO),Vueling ,VY8476,Departure,07:40,1, Landed - Delayed,2019-12-09,08:14,B26
165,2019-12-09,Porto,(OPO),Iberia ,IB5222,Departure,07:40,1, Landed - Delayed,2019-12-09,08:14,B26
166,2019-12-09,Porto,(OPO),Qatar Airways ,QR3607,Departure,07:40,1, Landed - Delayed,2019-12-09,08:14,B26
167,2019-12-09,London,(STN),Ryanair ,FR9811,Departure,07:40,2, Landed - On-time,2019-12-09,07:42,W42
168,2019-12-09,Vienna,(VIE),Vueling ,VY8714,Departure,07:40,1, Landed - On-time,2019-12-09,07:33,B30
169,2019-12-09,Vienna,(VIE),Iberia ,IB5809,Departure,07:40,1, Landed - On-time,2019-12-09,07:33,B30
170,2019-12-09,Valencia,(VLC),Iberia ,IB8377,Departure,07:40,1, Landed - On-time,2019-12-09,07:35,-
171,2019-12-09,Valencia,(VLC),Qatar Airways ,QR6935,Departure,07:40,1, Landed - On-time,2019-12-09,07:35,-
172,2019-12-09,Milan,(MXP),Vueling ,VY6330,Departure,07:45,1, Landed - On-time,2019-12-09,07:41,B31
173,2019-12-09,Milan,(MXP),British Airways ,BA8838,Departure,07:45,1, Landed - On-time,2019-12-09,07:41,B31
174,2019-12-09,Milan,(MXP),Iberia ,IB5584,Departure,07:45,1, Landed - On-time,2019-12-09,07:41,B31
175,2019-12-09,Palma Mallorca,(PMI),Swiftair,WT8168,Departure,07:45,, Unknown,2019-12-09,07:45,-
176,2019-12-09,Prague,(PRG),Vueling ,VY8652,Departure,07:50,1, Landed - On-time,2019-12-09,07:54,B65
177,2019-12-09,Prague,(PRG),British Airways ,BA8192,Departure,07:50,1, Landed - On-time,2019-12-09,07:54,B65
178,2019-12-09,Prague,(PRG),Iberia ,IB5806,Departure,07:50,1, Landed - On-time,2019-12-09,07:54,B65
179,2019-12-09,Venice,(VCE),Ryanair ,FR3043,Departure,07:50,2, Landed - On-time,2019-12-09,07:50,U33
180,2019-12-09,Paris,(CDG),Vueling ,VY8242,Departure,07:55,1, Landed - On-time,2019-12-09,07:51,B52
181,2019-12-09,Paris,(CDG),British Airways ,BA8832,Departure,07:55,1, Landed - On-time,2019-12-09,07:51,B52
182,2019-12-09,Paris,(CDG),Iberia ,IB5741,Departure,07:55,1, Landed - On-time,2019-12-09,07:51,B52
183,2019-12-09,Munich,(MUC),Lufthansa ,LH1817,Departure,07:55,1, Landed - On-time,2019-12-09,07:55,B62
184,2019-12-09,Munich,(MUC),Aegean Airlines ,A31475,Departure,07:55,1, Landed - On-time,2019-12-09,07:55,B62
185,2019-12-09,Munich,(MUC),Etihad Airways ,EY4166,Departure,07:55,1, Landed - On-time,2019-12-09,07:55,B62
186,2019-12-09,Munich,(MUC),United Airlines ,UA9273,Departure,07:55,1, Landed - On-time,2019-12-09,07:55,B62
187,2019-12-09,Copenhagen,(CPH),Norwegian Air International ,D85570,Departure,08:00,2, Landed - On-time,2019-12-09,07:58,U36
188,2019-12-09,Doha,(DOH),Qatar Airways ,QR138,Departure,08:00,1, Landed - On-time,2019-12-09,07:59,E70
189,2019-12-09,Doha,(DOH),SriLankan Airlines ,UL3548,Departure,08:00,1, Landed - On-time,2019-12-09,07:59,E70
190,2019-12-09,London,(LHR),British Airways ,BA477,Departure,08:00,1, Landed - Delayed,2019-12-09,08:33,D14
191,2019-12-09,London,(LHR),American Airlines ,AA6289,Departure,08:00,1, Landed - Delayed,2019-12-09,08:33,D14
192,2019-12-09,London,(LHR),Iberia ,IB7478,Departure,08:00,1, Landed - Delayed,2019-12-09,08:33,D14
193,2019-12-09,London,(LHR),JAL ,JL6508,Departure,08:00,1, Landed - Delayed,2019-12-09,08:33,D14
194,2019-12-09,Madrid,(MAD),Iberia ,IB801,Departure,08:00,1, Landed - On-time,2019-12-09,08:01,-
195,2019-12-09,Madrid,(MAD),American Airlines ,AA8655,Departure,08:00,1, Landed - On-time,2019-12-09,08:01,-
196,2019-12-09,Madrid,(MAD),LATAM Airlines ,LA7038,Departure,08:00,1, Landed - On-time,2019-12-09,08:01,-
197,2019-12-09,Palma Mallorca,(PMI),Ryanair ,FR6362,Departure,08:00,2, Landed - On-time,2019-12-09,07:54,U31
198,2019-12-09,Palma Mallorca,(PMI),Vueling ,VY3885,Departure,08:00,1, Landed - On-time,2019-12-09,08:00,B59
199,2019-12-09,Tenerife,(TFN),Vueling ,VY3214,Departure,08:00,1, Landed - On-time,2019-12-09,07:58,A5
200,2019-12-09,Tenerife,(TFN),Iberia ,IB5367,Departure,08:00,1, Landed - On-time,2019-12-09,07:58,A5
201,2019-12-09,Tenerife,(TFN),Qatar Airways ,QR3727,Departure,08:00,1, Landed - On-time,2019-12-09,07:58,A5
202,2019-12-09,Timisoara,(TSR),Wizz Air ,W63564,Departure,08:00,2, Unknown,2019-12-09,08:00,W46
203,2019-12-09,Paris,(ORY),Vueling ,VY8024,Departure,08:20,1, Landed - On-time,2019-12-09,08:19,B51
204,2019-12-09,Paris,(ORY),British Airways ,BA8152,Departure,08:20,1, Landed - On-time,2019-12-09,08:19,B51
205,2019-12-09,Paris,(ORY),Iberia ,IB5754,Departure,08:20,1, Landed - On-time,2019-12-09,08:19,B51
206,2019-12-09,Madrid,(MAD),Vueling ,VY8350,Departure,08:35,1, Landed - On-time,2019-12-09,08:34,A4
207,2019-12-09,Madrid,(MAD),Iberia ,IB5878,Departure,08:35,1, Landed - On-time,2019-12-09,08:34,A4
208,2019-12-09,Geneva,(GVA),easyJet ,U21410,Departure,08:40,2, Landed - On-time,2019-12-09,08:28,-
209,2019-12-09,Palma Mallorca,(PMI),Air Europa ,UX6007,Departure,08:40,1, Landed - On-time,2019-12-09,08:39,B36
210,2019-12-09,Palma Mallorca,(PMI),Etihad Airways ,EY4387,Departure,08:40,1, Landed - On-time,2019-12-09,08:39,B36
211,2019-12-09,Palma Mallorca,(PMI),Vueling ,VY3916,Departure,08:40,1, Landed - On-time,2019-12-09,08:33,B32
212,2019-12-09,Palma Mallorca,(PMI),Iberia ,IB5460,Departure,08:40,1, Landed - On-time,2019-12-09,08:33,B32
213,2019-12-09,Palma Mallorca,(PMI),Qatar Airways ,QR3675,Departure,08:40,1, Landed - On-time,2019-12-09,08:33,B32
214,2019-12-09,Alicante,(ALC),Vueling ,VY1312,Departure,08:55,1, Landed - Delayed,2019-12-09,10:31,B44
215,2019-12-09,Alicante,(ALC),Iberia ,IB5035,Departure,08:55,1, Landed - Delayed,2019-12-09,10:31,B44
216,2019-12-09,Alicante,(ALC),Qatar Airways ,QR3756,Departure,08:55,1, Landed - Delayed,2019-12-09,10:31,B44
217,2019-12-09,Bilbao,(BIO),Vueling ,VY1432,Departure,08:55,1, Landed - On-time,2019-12-09,08:48,B35
218,2019-12-09,Bilbao,(BIO),Iberia ,IB5063,Departure,08:55,1, Landed - On-time,2019-12-09,08:48,B35
219,2019-12-09,Bilbao,(BIO),Qatar Airways ,QR3546,Departure,08:55,1, Landed - On-time,2019-12-09,08:48,B35
