,Scheduled Date,City,IATA,Airline,Flight,Operation,Scheduled Time,Terminal,Status,Real Date,Real Time,Gate
46,2019-12-12,Rome,(FCO),Uzbekistan Airways ,HY7268,Departure,06:25,1, Landed,2019-12-12,06:25,-
47,2019-12-12,Rome,(FCO),Air Serbia ,JU7265,Departure,06:25,1, Landed,2019-12-12,06:25,-
48,2019-12-12,Rome,(FCO),Kenya Airways ,KQ3425,Departure,06:25,1, Landed,2019-12-12,06:25,-
49,2019-12-12,Rome,(FCO),Middle East Airlines ,ME2075,Departure,06:25,1, Landed,2019-12-12,06:25,-
50,2019-12-12,Rome,(FCO),Air Europa ,UX3124,Departure,06:25,1, Landed,2019-12-12,06:25,-
51,2019-12-12,Madrid,(MAD),Iberia ,IB631,Departure,06:30,1, Landed - On-time,2019-12-12,06:31,-
52,2019-12-12,Madrid,(MAD),Cathay Pacific ,CX1830,Departure,06:30,1, Landed - On-time,2019-12-12,06:31,-
53,2019-12-12,Madrid,(MAD),LATAM Airlines ,LA7034,Departure,06:30,1, Landed - On-time,2019-12-12,06:31,-
54,2019-12-12,Naples,(NAP),Ryanair ,FR5710,Departure,06:30,2, Landed - Delayed,2019-12-12,06:56,U32
55,2019-12-12,Paris,(BVA),Ryanair ,FR6374,Departure,06:35,2, Landed - On-time,2019-12-12,06:35,U34
56,2019-12-12,Rome,(FCO),Ryanair ,FR6341,Departure,06:35,2, Landed - On-time,2019-12-12,06:32,R14
57,2019-12-12,Geneva,(GVA),easyJet ,U21402,Departure,06:35,2, Landed - On-time,2019-12-12,06:26,-
58,2019-12-12,Tangier,(TNG),Vueling ,VY7364,Departure,06:35,1, Landed - On-time,2019-12-12,06:35,D10
59,2019-12-12,Tangier,(TNG),Iberia ,IB5669,Departure,06:35,1, Landed - On-time,2019-12-12,06:35,D10
60,2019-12-12,Ibiza,(IBZ),Ryanair ,FR8136,Departure,06:40,2, Landed - On-time,2019-12-12,06:40,S22
61,2019-12-12,Lisbon,(LIS),TAP Air Portugal ,TP1049,Departure,06:40,1, Landed - On-time,2019-12-12,06:37,A19
62,2019-12-12,Lisbon,(LIS),Azores Airlines ,S48045,Departure,06:40,1, Landed - On-time,2019-12-12,06:37,A19
63,2019-12-12,Lisbon,(LIS),United Airlines ,UA6872,Departure,06:40,1, Landed - On-time,2019-12-12,06:37,A19
64,2019-12-12,Alicante,(ALC),Vueling ,VY1302,Departure,06:45,1, Landed - On-time,2019-12-12,06:42,B51
65,2019-12-12,Alicante,(ALC),Iberia ,IB5025,Departure,06:45,1, Landed - On-time,2019-12-12,06:42,B51
66,2019-12-12,Alicante,(ALC),Qatar Airways ,QR3797,Departure,06:45,1, Landed - On-time,2019-12-12,06:42,B51
67,2019-12-12,Brussels,(BRU),Vueling ,VY8988,Departure,06:50,1, Landed - Delayed,2019-12-12,07:41,B35
68,2019-12-12,Brussels,(BRU),Iberia ,IB5843,Departure,06:50,1, Landed - Delayed,2019-12-12,07:41,B35
69,2019-12-12,Asturias,(OVD),Vueling ,VY1573,Departure,06:50,1, Landed - On-time,2019-12-12,06:44,B33
70,2019-12-12,Asturias,(OVD),Iberia ,IB5100,Departure,06:50,1, Landed - On-time,2019-12-12,06:44,B33
71,2019-12-12,Asturias,(OVD),Qatar Airways ,QR3698,Departure,06:50,1, Landed - On-time,2019-12-12,06:44,B33
72,2019-12-12,Sevilla,(SVQ),Vueling ,VY2212,Departure,06:50,1, Landed - On-time,2019-12-12,07:00,B27
73,2019-12-12,Sevilla,(SVQ),Iberia ,IB5190,Departure,06:50,1, Landed - On-time,2019-12-12,07:00,B27
74,2019-12-12,Sevilla,(SVQ),Qatar Airways ,QR3534,Departure,06:50,1, Landed - On-time,2019-12-12,07:00,B27
75,2019-12-12,Malaga,(AGP),Ryanair ,FR6386,Departure,06:55,2, Landed - On-time,2019-12-12,06:54,S24
76,2019-12-12,Frankfurt,(FRA),Lufthansa ,LH1137,Departure,06:55,1, Landed - On-time,2019-12-12,06:49,B40
77,2019-12-12,Frankfurt,(FRA),Air Canada ,AC9011,Departure,06:55,1, Landed - On-time,2019-12-12,06:49,B40
78,2019-12-12,Frankfurt,(FRA),Etihad Airways ,EY4165,Departure,06:55,1, Landed - On-time,2019-12-12,06:49,B40
79,2019-12-12,Frankfurt,(FRA),ANA ,NH5442,Departure,06:55,1, Landed - On-time,2019-12-12,06:49,B40
80,2019-12-12,Frankfurt,(FRA),SAS ,SK3379,Departure,06:55,1, Landed - On-time,2019-12-12,06:49,B40
81,2019-12-12,Frankfurt,(FRA),United Airlines ,UA9317,Departure,06:55,1, Landed - On-time,2019-12-12,06:49,B40
82,2019-12-12,Madrid,(MAD),Air Europa ,UX7704,Departure,06:55,1, Landed - On-time,2019-12-12,06:53,C74
83,2019-12-12,Madrid,(MAD),Aerolineas Argentinas ,AR7325,Departure,06:55,1, Landed - On-time,2019-12-12,06:53,C74
84,2019-12-12,Madrid,(MAD),Delta Air Lines ,DL6779,Departure,06:55,1, Landed - On-time,2019-12-12,06:53,C74
85,2019-12-12,Madrid,(MAD),China Eastern Airlines ,MU4462,Departure,06:55,1, Landed - On-time,2019-12-12,06:53,C74
86,2019-12-12,Madrid,(MAD),Aeroflot ,SU3679,Departure,06:55,1, Landed - On-time,2019-12-12,06:53,C74
87,2019-12-12,Malaga,(AGP),Vueling ,VY2115,Departure,07:00,1, Landed - On-time,2019-12-12,07:01,B61
88,2019-12-12,Malaga,(AGP),Iberia ,IB5173,Departure,07:00,1, Landed - On-time,2019-12-12,07:01,B61
89,2019-12-12,Malaga,(AGP),Qatar Airways ,QR3567,Departure,07:00,1, Landed - On-time,2019-12-12,07:01,B61
90,2019-12-12,Bilbao,(BIO),Vueling ,VY1420,Departure,07:00,1, Landed - On-time,2019-12-12,07:03,B24
91,2019-12-12,Bilbao,(BIO),Iberia ,IB5053,Departure,07:00,1, Landed - On-time,2019-12-12,07:03,B24
92,2019-12-12,Bilbao,(BIO),Qatar Airways ,QR3621,Departure,07:00,1, Landed - On-time,2019-12-12,07:03,B24
93,2019-12-12,Moscow,(DME),Vueling ,VY7784,Departure,07:00,1, Landed - On-time,2019-12-12,06:53,D7
94,2019-12-12,Moscow,(DME),Iberia ,IB5697,Departure,07:00,1, Landed - On-time,2019-12-12,06:53,D7
95,2019-12-12,Madrid,(MAD),Vueling ,VY7001,Departure,07:00,1, Landed - On-time,2019-12-12,07:03,A12
96,2019-12-12,Madrid,(MAD),Iberia ,IB5875,Departure,07:00,1, Landed - On-time,2019-12-12,07:03,A12
97,2019-12-12,Paris,(ORY),Vueling ,VY8012,Departure,07:00,1, Landed - Delayed,2019-12-12,07:46,B67
98,2019-12-12,Paris,(ORY),British Airways ,BA8141,Departure,07:00,1, Landed - Delayed,2019-12-12,07:46,B67
99,2019-12-12,Paris,(ORY),Iberia ,IB5268,Departure,07:00,1, Landed - Delayed,2019-12-12,07:46,B67
100,2019-12-12,Palma Mallorca,(PMI),Vueling ,VY3902,Departure,07:00,1, Landed - On-time,2019-12-12,07:00,B29
101,2019-12-12,Palma Mallorca,(PMI),Iberia ,IB5148,Departure,07:00,1, Landed - On-time,2019-12-12,07:00,B29
102,2019-12-12,Palma Mallorca,(PMI),Qatar Airways ,QR3598,Departure,07:00,1, Landed - On-time,2019-12-12,07:00,B29
103,2019-12-12,Venice,(VCE),Vueling ,VY6400,Departure,07:00,1, Landed - On-time,2019-12-12,06:58,B25
104,2019-12-12,Venice,(VCE),British Airways ,BA8159,Departure,07:00,1, Landed - On-time,2019-12-12,06:58,B25
105,2019-12-12,Venice,(VCE),Iberia ,IB5228,Departure,07:00,1, Landed - On-time,2019-12-12,06:58,B25
106,2019-12-12,Venice,(VCE),Qatar Airways ,QR3651,Departure,07:00,1, Landed - On-time,2019-12-12,06:58,B25
107,2019-12-12,Amsterdam,(AMS),Vueling ,VY8300,Departure,07:05,1, Landed - Delayed,2019-12-12,08:13,B32
108,2019-12-12,Amsterdam,(AMS),British Airways ,BA8111,Departure,07:05,1, Landed - Delayed,2019-12-12,08:13,B32
109,2019-12-12,Amsterdam,(AMS),Iberia ,IB5755,Departure,07:05,1, Landed - Delayed,2019-12-12,08:13,B32
110,2019-12-12,Ibiza,(IBZ),Vueling ,VY3514,Departure,07:10,1, Landed - On-time,2019-12-12,07:00,B48
111,2019-12-12,Ibiza,(IBZ),Iberia ,IB5423,Departure,07:10,1, Landed - On-time,2019-12-12,07:00,B48
112,2019-12-12,Ibiza,(IBZ),Qatar Airways ,QR3561,Departure,07:10,1, Landed - On-time,2019-12-12,07:00,B48
113,2019-12-12,Lisbon,(LIS),Vueling ,VY8460,Departure,07:10,1, Landed - Delayed,2019-12-12,07:27,B42
114,2019-12-12,Lisbon,(LIS),British Airways ,BA2046,Departure,07:10,1, Landed - Delayed,2019-12-12,07:27,B42
115,2019-12-12,Lisbon,(LIS),Iberia ,IB5776,Departure,07:10,1, Landed - Delayed,2019-12-12,07:27,B42
116,2019-12-12,Lisbon,(LIS),Qatar Airways ,QR3539,Departure,07:10,1, Landed - Delayed,2019-12-12,07:27,B42
117,2019-12-12,Athens,(ATH),Vueling ,VY8100,Departure,07:15,1, Landed - On-time,2019-12-12,07:15,B65
118,2019-12-12,Athens,(ATH),Iberia ,IB5726,Departure,07:15,1, Landed - On-time,2019-12-12,07:15,B65
119,2019-12-12,London,(LGW),Vueling ,VY7834,Departure,07:15,1, Landed - Delayed,2019-12-12,08:22,D15
120,2019-12-12,London,(LGW),British Airways ,BA8079,Departure,07:15,1, Landed - Delayed,2019-12-12,08:22,D15
121,2019-12-12,London,(LGW),Iberia ,IB5708,Departure,07:15,1, Landed - Delayed,2019-12-12,08:22,D15
122,2019-12-12,Madrid,(MAD),Iberia ,IB715,Departure,07:15,1, Landed - On-time,2019-12-12,07:16,-
123,2019-12-12,Madrid,(MAD),Cathay Pacific ,CX1828,Departure,07:15,1, Landed - On-time,2019-12-12,07:16,-
124,2019-12-12,Menorca,(MAH),Vueling ,VY3712,Departure,07:15,1, Landed - On-time,2019-12-12,07:13,B45
125,2019-12-12,Menorca,(MAH),Iberia ,IB5434,Departure,07:15,1, Landed - On-time,2019-12-12,07:13,B45
126,2019-12-12,Menorca,(MAH),Qatar Airways ,QR3536,Departure,07:15,1, Landed - On-time,2019-12-12,07:13,B45
127,2019-12-12,"Basel, Switzerland / Mulhouse",(BSL),easyJet ,U21076,Departure,07:20,2, Landed - On-time,2019-12-12,07:17,-
128,2019-12-12,London,(LGW),easyJet ,U28570,Departure,07:20,2, Landed - Delayed,2019-12-12,08:02,-
129,2019-12-12,London,(STN),Ryanair ,FR9811,Departure,07:20,2, Landed - Delayed,2019-12-12,08:07,W48
130,2019-12-12,Granada,(GRX),Vueling ,VY2010,Departure,07:25,1, Landed - On-time,2019-12-12,07:34,B63
131,2019-12-12,Granada,(GRX),Iberia ,IB5080,Departure,07:25,1, Landed - On-time,2019-12-12,07:34,B63
132,2019-12-12,Granada,(GRX),Qatar Airways ,QR3530,Departure,07:25,1, Landed - On-time,2019-12-12,07:34,B63
133,2019-12-12,Venice,(VCE),Ryanair ,FR3043,Departure,07:25,2, Landed - On-time,2019-12-12,07:26,S23
134,2019-12-12,Porto,(OPO),Vueling ,VY8476,Departure,07:40,1, Landed - On-time,2019-12-12,07:36,B47
135,2019-12-12,Porto,(OPO),Iberia ,IB5222,Departure,07:40,1, Landed - On-time,2019-12-12,07:36,B47
136,2019-12-12,Porto,(OPO),Qatar Airways ,QR3607,Departure,07:40,1, Landed - On-time,2019-12-12,07:36,B47
137,2019-12-12,Marrakech,(RAK),Ryanair ,FR2243,Departure,07:40,2, Landed - On-time,2019-12-12,07:40,W46
138,2019-12-12,Vienna,(VIE),Vueling ,VY8714,Departure,07:40,1, Landed - On-time,2019-12-12,07:46,B36
139,2019-12-12,Vienna,(VIE),Iberia ,IB5809,Departure,07:40,1, Landed - On-time,2019-12-12,07:46,B36
140,2019-12-12,Valencia,(VLC),Iberia ,IB8377,Departure,07:40,1, Landed - On-time,2019-12-12,07:35,-
141,2019-12-12,Valencia,(VLC),Qatar Airways ,QR6935,Departure,07:40,1, Landed - On-time,2019-12-12,07:35,-
142,2019-12-12,Reykjavik,(KEF),Norwegian Air International ,D85666,Departure,07:45,2, Landed - On-time,2019-12-12,07:58,U36
143,2019-12-12,Paris,(CDG),Vueling ,VY8242,Departure,07:55,1, Landed - On-time,2019-12-12,07:47,B43
144,2019-12-12,Paris,(CDG),British Airways ,BA8832,Departure,07:55,1, Landed - On-time,2019-12-12,07:47,B43
145,2019-12-12,Paris,(CDG),Iberia ,IB5741,Departure,07:55,1, Landed - On-time,2019-12-12,07:47,B43
146,2019-12-12,London,(LHR),British Airways ,BA477,Departure,07:55,1, Landed - Delayed,2019-12-12,08:29,D14
147,2019-12-12,London,(LHR),American Airlines ,AA6289,Departure,07:55,1, Landed - Delayed,2019-12-12,08:29,D14
148,2019-12-12,London,(LHR),Iberia ,IB7478,Departure,07:55,1, Landed - Delayed,2019-12-12,08:29,D14
149,2019-12-12,London,(LHR),JAL ,JL6508,Departure,07:55,1, Landed - Delayed,2019-12-12,08:29,D14
150,2019-12-12,Munich,(MUC),Lufthansa ,LH1817,Departure,07:55,1, Landed - Delayed,2019-12-12,08:21,B62
151,2019-12-12,Munich,(MUC),Aegean Airlines ,A31475,Departure,07:55,1, Landed - Delayed,2019-12-12,08:21,B62
152,2019-12-12,Munich,(MUC),Etihad Airways ,EY4166,Departure,07:55,1, Landed - Delayed,2019-12-12,08:21,B62
153,2019-12-12,Munich,(MUC),United Airlines ,UA9273,Departure,07:55,1, Landed - Delayed,2019-12-12,08:21,B62
154,2019-12-12,Copenhagen,(CPH),Norwegian Air International ,D85570,Departure,08:00,2, Landed - On-time,2019-12-12,07:54,U33
155,2019-12-12,Doha,(DOH),Qatar Airways ,QR138,Departure,08:00,1, Landed - On-time,2019-12-12,08:00,E70
156,2019-12-12,Doha,(DOH),SriLankan Airlines ,UL3548,Departure,08:00,1, Landed - On-time,2019-12-12,08:00,E70
157,2019-12-12,Madrid,(MAD),Iberia ,IB801,Departure,08:00,1, Landed - On-time,2019-12-12,07:54,-
158,2019-12-12,Madrid,(MAD),American Airlines ,AA8655,Departure,08:00,1, Landed - On-time,2019-12-12,07:54,-
159,2019-12-12,Madrid,(MAD),Cathay Pacific ,CX1826,Departure,08:00,1, Landed - On-time,2019-12-12,07:54,-
160,2019-12-12,Madrid,(MAD),LATAM Airlines ,LA7038,Departure,08:00,1, Landed - On-time,2019-12-12,07:54,-
161,2019-12-12,Palma Mallorca,(PMI),Ryanair ,FR6362,Departure,08:00,2, Landed - On-time,2019-12-12,08:00,U41
162,2019-12-12,Palma Mallorca,(PMI),Swiftair,WT8168,Departure,08:00,, Unknown,2019-12-12,08:00,-
163,2019-12-12,Tenerife,(TFN),Vueling ,VY3214,Departure,08:00,1, Landed - On-time,2019-12-12,08:09,A8
164,2019-12-12,Tenerife,(TFN),Iberia ,IB5367,Departure,08:00,1, Landed - On-time,2019-12-12,08:09,A8
165,2019-12-12,Tenerife,(TFN),Qatar Airways ,QR3727,Departure,08:00,1, Landed - On-time,2019-12-12,08:09,A8
166,2019-12-12,Paris,(ORY),Vueling ,VY8024,Departure,08:20,1, Landed - On-time,2019-12-12,08:15,A1
167,2019-12-12,Paris,(ORY),British Airways ,BA8152,Departure,08:20,1, Landed - On-time,2019-12-12,08:15,A1
168,2019-12-12,Paris,(ORY),Iberia ,IB5754,Departure,08:20,1, Landed - On-time,2019-12-12,08:15,A1
169,2019-12-12,Madrid,(MAD),Vueling ,VY8350,Departure,08:35,1, Landed - On-time,2019-12-12,08:39,A10
170,2019-12-12,Madrid,(MAD),Iberia ,IB5878,Departure,08:35,1, Landed - On-time,2019-12-12,08:39,A10
171,2019-12-12,Palma Mallorca,(PMI),Air Europa ,UX6007,Departure,08:40,1, Landed - On-time,2019-12-12,08:54,B28
172,2019-12-12,Palma Mallorca,(PMI),Etihad Airways ,EY4387,Departure,08:40,1, Landed - On-time,2019-12-12,08:54,B28
173,2019-12-12,Palma Mallorca,(PMI),Vueling ,VY3916,Departure,08:40,1, Landed - On-time,2019-12-12,08:32,B27
174,2019-12-12,Palma Mallorca,(PMI),Iberia ,IB5460,Departure,08:40,1, Landed - On-time,2019-12-12,08:32,B27
175,2019-12-12,Palma Mallorca,(PMI),Qatar Airways ,QR3675,Departure,08:40,1, Landed - On-time,2019-12-12,08:32,B27
176,2019-12-12,Alicante,(ALC),Vueling ,VY1312,Departure,08:55,1, Landed - On-time,2019-12-12,09:00,B47
177,2019-12-12,Alicante,(ALC),Iberia ,IB5035,Departure,08:55,1, Landed - On-time,2019-12-12,09:00,B47
178,2019-12-12,Alicante,(ALC),Qatar Airways ,QR3756,Departure,08:55,1, Landed - On-time,2019-12-12,09:00,B47
179,2019-12-12,Bilbao,(BIO),Vueling ,VY1432,Departure,08:55,1, Landed - On-time,2019-12-12,08:58,B35
180,2019-12-12,Bilbao,(BIO),Iberia ,IB5063,Departure,08:55,1, Landed - On-time,2019-12-12,08:58,B35
181,2019-12-12,Bilbao,(BIO),Qatar Airways ,QR3546,Departure,08:55,1, Landed - On-time,2019-12-12,08:58,B35
182,2019-12-12,Milan,(MXP),easyJet ,U22760,Departure,08:55,2, Landed - On-time,2019-12-12,09:09,-
183,2019-12-12,London,(LGW),Norwegian Air International ,D85500,Departure,09:00,2, Landed - On-time,2019-12-12,08:56,W42
184,2019-12-12,Lyon,(LYS),easyJet ,U24416,Departure,09:00,2, Landed - Delayed,2019-12-12,10:53,-
185,2019-12-12,Madrid,(MAD),Iberia ,IB901,Departure,09:00,1, Landed - On-time,2019-12-12,09:05,-
186,2019-12-12,Madrid,(MAD),American Airlines ,AA8801,Departure,09:00,1, Landed - On-time,2019-12-12,09:05,-
187,2019-12-12,Madrid,(MAD),SA AVIANCA ,AV6047,Departure,09:00,1, Landed - On-time,2019-12-12,09:05,-
188,2019-12-12,Malaga,(AGP),Vueling ,VY2111,Departure,09:10,1, Landed - On-time,2019-12-12,09:08,B48
189,2019-12-12,Malaga,(AGP),Iberia ,IB5169,Departure,09:10,1, Landed - On-time,2019-12-12,09:08,B48
190,2019-12-12,Malaga,(AGP),Qatar Airways ,QR3775,Departure,09:10,1, Landed - On-time,2019-12-12,09:08,B48
191,2019-12-12,Menorca,(MAH),Vueling ,VY3714,Departure,09:10,1, Landed - On-time,2019-12-12,09:07,B52
192,2019-12-12,Menorca,(MAH),Iberia ,IB5436,Departure,09:10,1, Landed - On-time,2019-12-12,09:07,B52
193,2019-12-12,Menorca,(MAH),Qatar Airways ,QR3654,Departure,09:10,1, Landed - On-time,2019-12-12,09:07,B52
194,2019-12-12,Munich,(MUC),Lufthansa ,LH1809,Departure,09:10,1, Landed - Delayed,2019-12-12,09:25,B44
195,2019-12-12,Munich,(MUC),Air Canada ,AC9217,Departure,09:10,1, Landed - Delayed,2019-12-12,09:25,B44
196,2019-12-12,Munich,(MUC),Air China LTD ,CA6300,Departure,09:10,1, Landed - Delayed,2019-12-12,09:25,B44
197,2019-12-12,Munich,(MUC),SAS ,SK3313,Departure,09:10,1, Landed - Delayed,2019-12-12,09:25,B44
198,2019-12-12,Munich,(MUC),United Airlines ,UA9290,Departure,09:10,1, Landed - Delayed,2019-12-12,09:25,B44
199,2019-12-12,Sofia,(SOF),Ryanair ,FR6330,Departure,09:10,2, Landed - Delayed,2019-12-12,09:37,Y53
200,2019-12-12,Stuttgart,(STR),Eurowings ,EW2529,Departure,09:15,2, Landed - Delayed,2019-12-12,09:38,-
201,2019-12-12,Sevilla,(SVQ),Ryanair ,FR6396,Departure,09:15,2, Landed - On-time,2019-12-12,09:15,S20
202,2019-12-12,Algiers,(ALG),Air Algerie ,AH2013,Departure,09:20,1, Landed - On-time,2019-12-12,09:20,D6
203,2019-12-12,Budapest,(BUD),Wizz Air ,W62376,Departure,09:20,2, Landed - Delayed,2019-12-12,11:00,U34
204,2019-12-12,Ibiza,(IBZ),Vueling ,VY3508,Departure,09:20,1, Landed - On-time,2019-12-12,09:15,A5
205,2019-12-12,Ibiza,(IBZ),Iberia ,IB5416,Departure,09:20,1, Landed - On-time,2019-12-12,09:15,A5
206,2019-12-12,Ibiza,(IBZ),Qatar Airways ,QR3702,Departure,09:20,1, Landed - On-time,2019-12-12,09:15,A5
207,2019-12-12,Santiago De Compostela,(SCQ),Vueling ,VY1675,Departure,09:20,1, Landed - On-time,2019-12-12,09:18,B51
208,2019-12-12,Santiago De Compostela,(SCQ),Iberia ,IB5120,Departure,09:20,1, Landed - On-time,2019-12-12,09:18,B51
209,2019-12-12,Santiago De Compostela,(SCQ),Qatar Airways ,QR3600,Departure,09:20,1, Landed - On-time,2019-12-12,09:18,B51
210,2019-12-12,Vienna,(VIE),Lauda ,OE323,Departure,09:20,2, Landed - Delayed,2019-12-12,09:43,S25
211,2019-12-12,Paris,(ORY),Vueling ,VY8010,Departure,09:25,1, Landed - On-time,2019-12-12,09:34,-
212,2019-12-12,Paris,(ORY),British Airways ,BA8139,Departure,09:25,1, Landed - On-time,2019-12-12,09:34,-
213,2019-12-12,Paris,(ORY),Iberia ,IB5038,Departure,09:25,1, Landed - On-time,2019-12-12,09:34,-
214,2019-12-12,Palma Mallorca,(PMI),Vueling ,VY3924,Departure,09:25,1, Landed - On-time,2019-12-12,09:20,B61
215,2019-12-12,Palma Mallorca,(PMI),Iberia ,IB5465,Departure,09:25,1, Landed - On-time,2019-12-12,09:20,B61
216,2019-12-12,Palma Mallorca,(PMI),Qatar Airways ,QR3660,Departure,09:25,1, Landed - On-time,2019-12-12,09:20,B61
217,2019-12-12,La Coruna,(LCG),Vueling ,VY1292,Departure,09:30,1, Landed - Delayed,2019-12-12,10:02,B43
218,2019-12-12,La Coruna,(LCG),Iberia ,IB5752,Departure,09:30,1, Landed - Delayed,2019-12-12,10:02,B43
